재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 반기,전기 반기
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,"128,539,807","628,070,259"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,대여금의 회수,"1,050,617,016","4,024,998"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,대여금의 대여,"1,024,217,016",
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_DecreaseInGuaranteeDeposits,보증금의 감소,"1,324,561","35,102,173"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,"-13,852,200","-4,046,781,409"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,,"4,000,000,000"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00264671_udf_CF_201957183547783_CashFlowsFromUsedInFinancingActivities,리스부채의 상환,"-13,852,200","-56,781,409"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,,"10,000,000"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,"183,012,804","-61,762,831"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),"5,990,418,568","-10,603,169,164"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,"20,375,744,164","26,475,252,306"
"현금흐름표, 간접법 - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,"26,366,162,732","15,872,083,142"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,"-60,353,375,080","-96,237,448,813"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_AdjustmentsForReconcileProfitLoss,영업활동에서 창출된 현금흐름,"-58,368,499,385","-87,313,376,350"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218910657902_AdjustmentsForReconcileProfitLoss,반기순이익(손실),"-85,538,972,729","-101,707,231,072"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_AdjustmentsForOtherLossesWithoutCashFlowOut,현금의 유출이 없는 비용 등의 가산,"49,321,949,991","75,023,109,990"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_AdjustmentsForOtherGainsWithoutCashFlowIn,현금의 유입이 없는 수익등 의 차감,"3,631,137,034","1,485,375,553"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,영업활동으로 인한 자산ㆍ부채의 변동,"-18,520,339,613","-59,143,879,715"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891092929_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,매출채권의 감소(증가),"-3,293,867,924","68,375,598,952"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891094821_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타채권의 감소(증가),"3,083,432,831","-6,857,238,926"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189109593_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,재고자산의 감소,"52,436,331","18,521,114,419"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891095391_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,선급금의 감소(증가),"-6,528,584,022","17,827,861,440"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891095627_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타유동자산의 감소,"192,769,474","6,658,819,146"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891095877_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타비유동자산의 감소(증가),"-265,077,151","31,074,452"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891096199_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,매입채무의 증가(감소),"1,205,037,480","-56,967,820,069"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891096569_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타채무의 감소,"-14,039,869,200","-13,984,754,156"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891096862_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,관광수탁금의 증가(감소),"2,264,079,955","-82,555,909,173"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891097124_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,선수금의 증가,"73,072,294","2,629,752,975"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891097437_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,충당부채의 감소,"-282,566,061","-559,030,052"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891097702_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타금융부채(유동)의 감소,"-157,612,623","-134,047,870"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891097964_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타유동부채의 감소,"-655,263,013","-11,750,317,857"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891098265_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,기타비유동부채의 감소,0,"-58,650,510"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891098546_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,장기성기타채무의 감소,"-168,327,984","-319,832,486"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891098864_udf_CF_20218910824391_AdjustmentsForReconcileProfitLoss,장기종업원급여채무의 감소,0,"-500,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,"2,503,213,929","6,193,056,785"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,"493,128,940","909,060,349"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,0,"304,846,876"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 환급(납부),"-25,209,294","3,944,922,903"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,"35,534,067,632","-33,459,195,879"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,투자활동으로 인한 현금유입액,"44,084,144,383","109,186,134,373"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101457200_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,단기금융상품의 감소,"11,995,847,203","97,921,589,786"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101458252_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타채권의 감소,"48,519,505","345,214"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101458638_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,당기손익-공정가치측정금융자산의 처분,"165,182,732","1,654,577,923"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218111489254_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타포괄손익-공정가치측정금융자산의 처분,0,"14,000,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101458875_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,공동기업 및 관계기업투자자산의 처분,"60,000,000","200,000,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101459209_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,유형자산의 처분,"243,667,036","691,624,191"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101459489_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,무형자산의 처분,"11,517,199",0
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101459792_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,취득중인 무형자산의 처분,0,"35,729,075"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218910150435_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타금융자산의 감소,"2,907,493,747","4,319,875,346"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218111499971_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,매각예정자산의 처분,"28,500,000,000","3,500,000,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891015099_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,금융리스채권의 감소,"151,916,961","848,392,838"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금유출액,"-8,550,076,751","-142,645,330,252"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101642404_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,단기금융상품의 증가,"5,687,073,099","127,216,471,181"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101644801_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,기타채권의 증가,"381,310,070","152,029,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218910164572_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,당기손익-공정가치측정금융자산의 취득,"250,000,000","500,000,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101645339_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,유형자산의 취득,"985,735,125","2,552,235,346"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021811141337808_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,사용권자산의 취득,0,"5,501,900"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_20218910164742_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,무형자산의 취득,"116,503,555","11,215,952,499"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101647769_udf_CF_202189101632582_CashFlowsFromUsedInInvestingActivities,기타금융자산의 증가,"1,129,454,902","1,003,140,326"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,"-11,680,248,679","119,120,514,309"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_ProceedsFromConsolidatedCapitalTransactions,재무활동으로 인한 현금유입액,"17,908,722,012","224,448,752,399"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101913711_ProceedsFromConsolidatedCapitalTransactions,단기차입금의 차입,"16,663,902,012","92,648,578,400"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101914271_ProceedsFromConsolidatedCapitalTransactions,장기차입금의 차입,"1,244,820,000","2,873,673,999"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101914839_ProceedsFromConsolidatedCapitalTransactions,유상증자,0,"128,926,500,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_PaymentForConsolidatedCapitalTransactions,재무활동으로 인한 현금유출액,"29,588,970,691","105,328,238,090"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101918326_PaymentForConsolidatedCapitalTransactions,단기차입금의 상환,"16,753,161,006","84,358,339,787"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101919119_PaymentForConsolidatedCapitalTransactions,유동성장기부채의 상환,"1,069,219,079","1,738,084,807"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202181114147432_PaymentForConsolidatedCapitalTransactions,유동성장기사채의 상환,"518,675,000","557,660,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101920457_PaymentForConsolidatedCapitalTransactions,리스부채의 상환,"8,143,396,592","12,629,493,404"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101921175_PaymentForConsolidatedCapitalTransactions,자기주식의 취득,"1,078,906",0
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021811141428737_PaymentForConsolidatedCapitalTransactions,주식발행비의 지급,0,"6,338,000"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_202189101922563_PaymentForConsolidatedCapitalTransactions,배당금의 지급,"3,103,440,108","6,038,322,092"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 증가(감소),"-36,499,556,127","-10,576,130,383"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,"101,851,024,829","110,846,773,006"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,entity00269940_udf_CF_2021891020215_StatementOfCashFlowsAbstract,외화환산으로 인한 현금의 변동,"-339,174,509","1,717,501,908"
"현금흐름표, 간접법 - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2021-06-30,반기보고서,KRW,dart_CashAndCashEquivalentsAtEndOfPeriodCf,반기말의 현금및현금성자산,"65,012,294,193","101,988,144,531"
